사업장명,배출구,측정일시,"측정
항목",측정값
한국중부발전(주)신서천발전본부,1,2022-01-01 00:00,TSP,1.17
한국중부발전(주)신서천발전본부,1,2022-01-01 00:00,SOx,3.5
한국중부발전(주)신서천발전본부,1,2022-01-01 00:00,NOx,5.33
한국중부발전(주)신서천발전본부,1,2022-01-01 00:30,TSP,1.18
한국중부발전(주)신서천발전본부,1,2022-01-01 00:30,SOx,3.4
한국중부발전(주)신서천발전본부,1,2022-01-01 00:30,NOx,4.43
한국중부발전(주)신서천발전본부,1,2022-01-01 01:00,TSP,1.18
한국중부발전(주)신서천발전본부,1,2022-01-01 01:00,SOx,3.39
한국중부발전(주)신서천발전본부,1,2022-01-01 01:00,NOx,5.24
한국중부발전(주)신서천발전본부,1,2022-01-01 01:30,TSP,1.19
한국중부발전(주)신서천발전본부,1,2022-01-01 01:30,SOx,3.2
한국중부발전(주)신서천발전본부,1,2022-01-01 01:30,NOx,5.47
한국중부발전(주)신서천발전본부,1,2022-01-01 02:00,TSP,1.17
한국중부발전(주)신서천발전본부,1,2022-01-01 02:00,SOx,3.48
한국중부발전(주)신서천발전본부,1,2022-01-01 02:00,NOx,5.43
한국중부발전(주)신서천발전본부,1,2022-01-01 02:30,TSP,1.18
한국중부발전(주)신서천발전본부,1,2022-01-01 02:30,SOx,3.28
한국중부발전(주)신서천발전본부,1,2022-01-01 02:30,NOx,5.28
한국중부발전(주)신서천발전본부,1,2022-01-01 03:00,TSP,1.2
한국중부발전(주)신서천발전본부,1,2022-01-01 03:00,SOx,3.22
한국중부발전(주)신서천발전본부,1,2022-01-01 03:00,NOx,5.52
한국중부발전(주)신서천발전본부,1,2022-01-01 03:30,TSP,1.19
한국중부발전(주)신서천발전본부,1,2022-01-01 03:30,SOx,3.26
한국중부발전(주)신서천발전본부,1,2022-01-01 03:30,NOx,5.01
한국중부발전(주)신서천발전본부,1,2022-01-01 04:00,TSP,1.19
한국중부발전(주)신서천발전본부,1,2022-01-01 04:00,SOx,3.43
한국중부발전(주)신서천발전본부,1,2022-01-01 04:00,NOx,5.2
한국중부발전(주)신서천발전본부,1,2022-01-01 04:30,TSP,1.18
한국중부발전(주)신서천발전본부,1,2022-01-01 04:30,SOx,3.12
한국중부발전(주)신서천발전본부,1,2022-01-01 04:30,NOx,5.24
한국중부발전(주)신서천발전본부,1,2022-01-01 05:00,TSP,1.2
한국중부발전(주)신서천발전본부,1,2022-01-01 05:00,SOx,3.22
한국중부발전(주)신서천발전본부,1,2022-01-01 05:00,NOx,5.19
한국중부발전(주)신서천발전본부,1,2022-01-01 05:30,TSP,1.16
한국중부발전(주)신서천발전본부,1,2022-01-01 05:30,SOx,3.41
한국중부발전(주)신서천발전본부,1,2022-01-01 05:30,NOx,4.66
한국중부발전(주)신서천발전본부,1,2022-01-01 06:00,TSP,1.16
한국중부발전(주)신서천발전본부,1,2022-01-01 06:00,SOx,3.25
한국중부발전(주)신서천발전본부,1,2022-01-01 06:00,NOx,5.31
한국중부발전(주)신서천발전본부,1,2022-01-01 06:30,TSP,1.17
한국중부발전(주)신서천발전본부,1,2022-01-01 06:30,SOx,3.33
한국중부발전(주)신서천발전본부,1,2022-01-01 06:30,NOx,5.26
한국중부발전(주)신서천발전본부,1,2022-01-01 07:00,TSP,1.16
한국중부발전(주)신서천발전본부,1,2022-01-01 07:00,SOx,3.3
한국중부발전(주)신서천발전본부,1,2022-01-01 07:00,NOx,4.99
한국중부발전(주)신서천발전본부,1,2022-01-01 07:30,TSP,1.33
한국중부발전(주)신서천발전본부,1,2022-01-01 07:30,SOx,2.65
한국중부발전(주)신서천발전본부,1,2022-01-01 07:30,NOx,5.57
한국중부발전(주)신서천발전본부,1,2022-01-01 08:00,TSP,1.6
한국중부발전(주)신서천발전본부,1,2022-01-01 08:00,SOx,1.88
한국중부발전(주)신서천발전본부,1,2022-01-01 08:00,NOx,7.28
한국중부발전(주)신서천발전본부,1,2022-01-01 08:30,TSP,1.75
한국중부발전(주)신서천발전본부,1,2022-01-01 08:30,SOx,1.22
한국중부발전(주)신서천발전본부,1,2022-01-01 08:30,NOx,30.37
한국중부발전(주)신서천발전본부,1,2022-01-01 09:00,TSP,2.66
한국중부발전(주)신서천발전본부,1,2022-01-01 09:00,SOx,0.91
한국중부발전(주)신서천발전본부,1,2022-01-01 09:00,NOx,15.65
한국중부발전(주)신서천발전본부,1,2022-01-01 09:30,TSP,3.26
한국중부발전(주)신서천발전본부,1,2022-01-01 09:30,SOx,0.98
한국중부발전(주)신서천발전본부,1,2022-01-01 09:30,NOx,59.85
한국중부발전(주)신서천발전본부,1,2022-01-01 10:00,TSP,2151.86
한국중부발전(주)신서천발전본부,1,2022-01-01 10:00,SOx,82.18
한국중부발전(주)신서천발전본부,1,2022-01-01 10:00,NOx,33.75
한국중부발전(주)신서천발전본부,1,2022-01-01 10:30,TSP,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 10:30,SOx,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 10:30,NOx,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 11:00,TSP,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 11:00,SOx,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 11:00,NOx,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 11:30,TSP,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 11:30,SOx,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 11:30,NOx,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 12:00,TSP,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 12:00,SOx,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 12:00,NOx,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 12:30,TSP,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 12:30,SOx,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 12:30,NOx,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 13:00,TSP,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 13:00,SOx,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 13:00,NOx,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 13:30,TSP,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 13:30,SOx,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 13:30,NOx,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 14:00,TSP,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 14:00,SOx,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 14:00,NOx,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 14:30,TSP,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 14:30,SOx,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 14:30,NOx,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 15:00,TSP,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 15:00,SOx,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 15:00,NOx,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 15:30,TSP,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 15:30,SOx,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 15:30,NOx,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 16:00,TSP,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 16:00,SOx,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 16:00,NOx,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 16:30,TSP,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 16:30,SOx,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 16:30,NOx,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 17:00,TSP,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 17:00,SOx,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 17:00,NOx,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 17:30,TSP,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 17:30,SOx,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 17:30,NOx,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 18:00,TSP,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 18:00,SOx,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 18:00,NOx,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 18:30,TSP,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 18:30,SOx,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 18:30,NOx,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 19:00,TSP,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 19:00,SOx,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 19:00,NOx,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 19:30,TSP,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 19:30,SOx,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 19:30,NOx,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 20:00,TSP,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 20:00,SOx,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 20:00,NOx,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 20:30,TSP,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 20:30,SOx,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 20:30,NOx,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 21:00,TSP,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 21:00,SOx,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 21:00,NOx,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 21:30,TSP,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 21:30,SOx,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 21:30,NOx,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 22:00,TSP,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 22:00,SOx,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 22:00,NOx,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 22:30,TSP,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 22:30,SOx,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 22:30,NOx,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 23:00,TSP,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 23:00,SOx,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 23:00,NOx,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 23:30,TSP,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 23:30,SOx,0.0
한국중부발전(주)신서천발전본부,1,2022-01-01 23:30,NOx,0.0
한국중부발전(주)신서천발전본부,1,2022-01-02 00:00,TSP,0.0
한국중부발전(주)신서천발전본부,1,2022-01-02 00:00,SOx,0.0
한국중부발전(주)신서천발전본부,1,2022-01-02 00:00,NOx,0.0
한국중부발전(주)신서천발전본부,1,2022-01-02 00:30,TSP,0.0
한국중부발전(주)신서천발전본부,1,2022-01-02 00:30,SOx,0.0
한국중부발전(주)신서천발전본부,1,2022-01-02 00:30,NOx,0.0
한국중부발전(주)신서천발전본부,1,2022-01-02 01:00,TSP,0.0
한국중부발전(주)신서천발전본부,1,2022-01-02 01:00,SOx,0.0
한국중부발전(주)신서천발전본부,1,2022-01-02 01:00,NOx,0.0
한국중부발전(주)신서천발전본부,1,2022-01-02 01:30,TSP,0.0
한국중부발전(주)신서천발전본부,1,2022-01-02 01:30,SOx,0.0
한국중부발전(주)신서천발전본부,1,2022-01-02 01:30,NOx,0.0
