사업장명,배출구,측정일시,"측정
항목",측정값
한국중부발전㈜보령발전본부,3,2018-07-01 00:00,TSP,4.65
한국중부발전㈜보령발전본부,3,2018-07-01 00:00,SOx,37.85
한국중부발전㈜보령발전본부,3,2018-07-01 00:00,NOx,26.59
한국중부발전㈜보령발전본부,3,2018-07-01 00:30,TSP,4.66
한국중부발전㈜보령발전본부,3,2018-07-01 00:30,SOx,38.02
한국중부발전㈜보령발전본부,3,2018-07-01 00:30,NOx,26.31
한국중부발전㈜보령발전본부,3,2018-07-01 01:00,TSP,4.83
한국중부발전㈜보령발전본부,3,2018-07-01 01:00,SOx,38.26
한국중부발전㈜보령발전본부,3,2018-07-01 01:00,NOx,26.96
한국중부발전㈜보령발전본부,3,2018-07-01 01:30,TSP,4.54
한국중부발전㈜보령발전본부,3,2018-07-01 01:30,SOx,37.62
한국중부발전㈜보령발전본부,3,2018-07-01 01:30,NOx,26.57
한국중부발전㈜보령발전본부,3,2018-07-01 02:00,TSP,4.64
한국중부발전㈜보령발전본부,3,2018-07-01 02:00,SOx,38.22
한국중부발전㈜보령발전본부,3,2018-07-01 02:00,NOx,27.24
한국중부발전㈜보령발전본부,3,2018-07-01 02:30,TSP,4.64
한국중부발전㈜보령발전본부,3,2018-07-01 02:30,SOx,36.71
한국중부발전㈜보령발전본부,3,2018-07-01 02:30,NOx,26.06
한국중부발전㈜보령발전본부,3,2018-07-01 03:00,TSP,4.72
한국중부발전㈜보령발전본부,3,2018-07-01 03:00,SOx,36.88
한국중부발전㈜보령발전본부,3,2018-07-01 03:00,NOx,24.56
한국중부발전㈜보령발전본부,3,2018-07-01 03:30,TSP,4.59
한국중부발전㈜보령발전본부,3,2018-07-01 03:30,SOx,36.01
한국중부발전㈜보령발전본부,3,2018-07-01 03:30,NOx,24.71
한국중부발전㈜보령발전본부,3,2018-07-01 04:00,TSP,4.37
한국중부발전㈜보령발전본부,3,2018-07-01 04:00,SOx,36.1
한국중부발전㈜보령발전본부,3,2018-07-01 04:00,NOx,23.56
한국중부발전㈜보령발전본부,3,2018-07-01 04:30,TSP,4.35
한국중부발전㈜보령발전본부,3,2018-07-01 04:30,SOx,35.63
한국중부발전㈜보령발전본부,3,2018-07-01 04:30,NOx,24.86
한국중부발전㈜보령발전본부,3,2018-07-01 05:00,TSP,4.33
한국중부발전㈜보령발전본부,3,2018-07-01 05:00,SOx,33.59
한국중부발전㈜보령발전본부,3,2018-07-01 05:00,NOx,21.32
한국중부발전㈜보령발전본부,3,2018-07-01 05:30,TSP,4.29
한국중부발전㈜보령발전본부,3,2018-07-01 05:30,SOx,33.74
한국중부발전㈜보령발전본부,3,2018-07-01 05:30,NOx,24.23
한국중부발전㈜보령발전본부,3,2018-07-01 06:00,TSP,4.36
한국중부발전㈜보령발전본부,3,2018-07-01 06:00,SOx,33.0
한국중부발전㈜보령발전본부,3,2018-07-01 06:00,NOx,22.57
한국중부발전㈜보령발전본부,3,2018-07-01 06:30,TSP,4.22
한국중부발전㈜보령발전본부,3,2018-07-01 06:30,SOx,31.06
한국중부발전㈜보령발전본부,3,2018-07-01 06:30,NOx,20.28
한국중부발전㈜보령발전본부,3,2018-07-01 07:00,TSP,4.4
한국중부발전㈜보령발전본부,3,2018-07-01 07:00,SOx,28.8
한국중부발전㈜보령발전본부,3,2018-07-01 07:00,NOx,21.43
한국중부발전㈜보령발전본부,3,2018-07-01 07:30,TSP,4.34
한국중부발전㈜보령발전본부,3,2018-07-01 07:30,SOx,27.6
한국중부발전㈜보령발전본부,3,2018-07-01 07:30,NOx,18.85
한국중부발전㈜보령발전본부,3,2018-07-01 08:00,TSP,4.28
한국중부발전㈜보령발전본부,3,2018-07-01 08:00,SOx,26.96
한국중부발전㈜보령발전본부,3,2018-07-01 08:00,NOx,20.39
한국중부발전㈜보령발전본부,3,2018-07-01 08:30,TSP,4.44
한국중부발전㈜보령발전본부,3,2018-07-01 08:30,SOx,24.99
한국중부발전㈜보령발전본부,3,2018-07-01 08:30,NOx,24.48
한국중부발전㈜보령발전본부,3,2018-07-01 09:00,TSP,4.44
한국중부발전㈜보령발전본부,3,2018-07-01 09:00,SOx,22.09
한국중부발전㈜보령발전본부,3,2018-07-01 09:00,NOx,27.08
한국중부발전㈜보령발전본부,3,2018-07-01 09:30,TSP,4.25
한국중부발전㈜보령발전본부,3,2018-07-01 09:30,SOx,21.66
한국중부발전㈜보령발전본부,3,2018-07-01 09:30,NOx,22.78
한국중부발전㈜보령발전본부,3,2018-07-01 10:00,TSP,4.35
한국중부발전㈜보령발전본부,3,2018-07-01 10:00,SOx,21.66
한국중부발전㈜보령발전본부,3,2018-07-01 10:00,NOx,21.85
한국중부발전㈜보령발전본부,3,2018-07-01 10:30,TSP,4.05
한국중부발전㈜보령발전본부,3,2018-07-01 10:30,SOx,21.28
한국중부발전㈜보령발전본부,3,2018-07-01 10:30,NOx,21.41
한국중부발전㈜보령발전본부,3,2018-07-01 11:00,TSP,4.13
한국중부발전㈜보령발전본부,3,2018-07-01 11:00,SOx,20.67
한국중부발전㈜보령발전본부,3,2018-07-01 11:00,NOx,20.34
한국중부발전㈜보령발전본부,3,2018-07-01 11:30,TSP,4.12
한국중부발전㈜보령발전본부,3,2018-07-01 11:30,SOx,20.57
한국중부발전㈜보령발전본부,3,2018-07-01 11:30,NOx,21.35
한국중부발전㈜보령발전본부,3,2018-07-01 12:00,TSP,4.09
한국중부발전㈜보령발전본부,3,2018-07-01 12:00,SOx,20.09
한국중부발전㈜보령발전본부,3,2018-07-01 12:00,NOx,21.74
한국중부발전㈜보령발전본부,3,2018-07-01 12:30,TSP,4.12
한국중부발전㈜보령발전본부,3,2018-07-01 12:30,SOx,19.92
한국중부발전㈜보령발전본부,3,2018-07-01 12:30,NOx,21.98
한국중부발전㈜보령발전본부,3,2018-07-01 13:00,TSP,4.07
한국중부발전㈜보령발전본부,3,2018-07-01 13:00,SOx,20.12
한국중부발전㈜보령발전본부,3,2018-07-01 13:00,NOx,21.57
한국중부발전㈜보령발전본부,3,2018-07-01 13:30,TSP,4.44
한국중부발전㈜보령발전본부,3,2018-07-01 13:30,SOx,19.84
한국중부발전㈜보령발전본부,3,2018-07-01 13:30,NOx,21.83
한국중부발전㈜보령발전본부,3,2018-07-01 14:00,TSP,4.18
한국중부발전㈜보령발전본부,3,2018-07-01 14:00,SOx,19.84
한국중부발전㈜보령발전본부,3,2018-07-01 14:00,NOx,21.83
한국중부발전㈜보령발전본부,3,2018-07-01 14:30,TSP,4.29
