사업장명,배출구,측정일시,"측정
항목",측정값
한국중부발전㈜보령발전본부,3,2020-04-01 00:00,TSP,2.09
한국중부발전㈜보령발전본부,3,2020-04-01 00:00,SOx,2.69
한국중부발전㈜보령발전본부,3,2020-04-01 00:00,NOx,2.99
한국중부발전㈜보령발전본부,3,2020-04-01 00:00,O₂,6.09
한국중부발전㈜보령발전본부,3,2020-04-01 00:00,FL1,750689.0
한국중부발전㈜보령발전본부,3,2020-04-01 00:00,TMP,85.65
한국중부발전㈜보령발전본부,3,2020-04-01 00:30,TSP,1.85
한국중부발전㈜보령발전본부,3,2020-04-01 00:30,SOx,2.94
한국중부발전㈜보령발전본부,3,2020-04-01 00:30,NOx,3.94
한국중부발전㈜보령발전본부,3,2020-04-01 00:30,O₂,5.03
한국중부발전㈜보령발전본부,3,2020-04-01 00:30,FL1,848576.0
한국중부발전㈜보령발전본부,3,2020-04-01 00:30,TMP,86.38
한국중부발전㈜보령발전본부,3,2020-04-01 01:00,TSP,1.68
한국중부발전㈜보령발전본부,3,2020-04-01 01:00,SOx,2.99
한국중부발전㈜보령발전본부,3,2020-04-01 01:00,NOx,4.25
한국중부발전㈜보령발전본부,3,2020-04-01 01:00,O₂,4.93
한국중부발전㈜보령발전본부,3,2020-04-01 01:00,FL1,840627.0
한국중부발전㈜보령발전본부,3,2020-04-01 01:00,TMP,87.3
한국중부발전㈜보령발전본부,3,2020-04-01 01:30,TSP,1.72
한국중부발전㈜보령발전본부,3,2020-04-01 01:30,SOx,2.4
한국중부발전㈜보령발전본부,3,2020-04-01 01:30,NOx,4.36
한국중부발전㈜보령발전본부,3,2020-04-01 01:30,O₂,5.12
한국중부발전㈜보령발전본부,3,2020-04-01 01:30,FL1,826216.0
한국중부발전㈜보령발전본부,3,2020-04-01 01:30,TMP,87.43
한국중부발전㈜보령발전본부,3,2020-04-01 02:00,TSP,1.74
한국중부발전㈜보령발전본부,3,2020-04-01 02:00,SOx,1.65
한국중부발전㈜보령발전본부,3,2020-04-01 02:00,NOx,5.12
한국중부발전㈜보령발전본부,3,2020-04-01 02:00,O₂,5.13
한국중부발전㈜보령발전본부,3,2020-04-01 02:00,FL1,826576.0
한국중부발전㈜보령발전본부,3,2020-04-01 02:00,TMP,87.27
한국중부발전㈜보령발전본부,3,2020-04-01 02:30,TSP,1.72
한국중부발전㈜보령발전본부,3,2020-04-01 02:30,SOx,2.63
한국중부발전㈜보령발전본부,3,2020-04-01 02:30,NOx,5.49
한국중부발전㈜보령발전본부,3,2020-04-01 02:30,O₂,5.13
한국중부발전㈜보령발전본부,3,2020-04-01 02:30,FL1,824437.0
한국중부발전㈜보령발전본부,3,2020-04-01 02:30,TMP,87.34
한국중부발전㈜보령발전본부,3,2020-04-01 03:00,TSP,1.74
한국중부발전㈜보령발전본부,3,2020-04-01 03:00,SOx,2.9
한국중부발전㈜보령발전본부,3,2020-04-01 03:00,NOx,4.88
한국중부발전㈜보령발전본부,3,2020-04-01 03:00,O₂,5.16
한국중부발전㈜보령발전본부,3,2020-04-01 03:00,FL1,822196.0
한국중부발전㈜보령발전본부,3,2020-04-01 03:00,TMP,87.27
한국중부발전㈜보령발전본부,3,2020-04-01 03:30,TSP,1.74
한국중부발전㈜보령발전본부,3,2020-04-01 03:30,SOx,2.78
한국중부발전㈜보령발전본부,3,2020-04-01 03:30,NOx,5.08
한국중부발전㈜보령발전본부,3,2020-04-01 03:30,O₂,5.16
한국중부발전㈜보령발전본부,3,2020-04-01 03:30,FL1,822412.0
한국중부발전㈜보령발전본부,3,2020-04-01 03:30,TMP,87.63
한국중부발전㈜보령발전본부,3,2020-04-01 04:00,TSP,1.74
한국중부발전㈜보령발전본부,3,2020-04-01 04:00,SOx,2.78
한국중부발전㈜보령발전본부,3,2020-04-01 04:00,NOx,5.03
한국중부발전㈜보령발전본부,3,2020-04-01 04:00,O₂,5.2
한국중부발전㈜보령발전본부,3,2020-04-01 04:00,FL1,819954.0
한국중부발전㈜보령발전본부,3,2020-04-01 04:00,TMP,88.58
한국중부발전㈜보령발전본부,3,2020-04-01 04:30,TSP,1.72
