사업장명,배출구,측정일시,"측정
항목",측정값
한국중부발전㈜보령발전본부,3,2022-10-01 00:00,TSP,2.21
한국중부발전㈜보령발전본부,3,2022-10-01 00:00,SOx,1.52
한국중부발전㈜보령발전본부,3,2022-10-01 00:00,NOx,3.63
한국중부발전㈜보령발전본부,3,2022-10-01 00:00,O₂,4.62
한국중부발전㈜보령발전본부,3,2022-10-01 00:00,FL1,865736.0
한국중부발전㈜보령발전본부,3,2022-10-01 00:00,TMP,89.42
한국중부발전㈜보령발전본부,3,2022-10-01 00:30,TSP,2.17
한국중부발전㈜보령발전본부,3,2022-10-01 00:30,SOx,1.46
한국중부발전㈜보령발전본부,3,2022-10-01 00:30,NOx,3.87
한국중부발전㈜보령발전본부,3,2022-10-01 00:30,O₂,4.56
한국중부발전㈜보령발전본부,3,2022-10-01 00:30,FL1,857988.0
한국중부발전㈜보령발전본부,3,2022-10-01 00:30,TMP,89.38
한국중부발전㈜보령발전본부,3,2022-10-01 01:00,TSP,2.22
한국중부발전㈜보령발전본부,3,2022-10-01 01:00,SOx,1.57
한국중부발전㈜보령발전본부,3,2022-10-01 01:00,NOx,3.49
한국중부발전㈜보령발전본부,3,2022-10-01 01:00,O₂,4.62
한국중부발전㈜보령발전본부,3,2022-10-01 01:00,FL1,862151.0
한국중부발전㈜보령발전본부,3,2022-10-01 01:00,TMP,89.04
한국중부발전㈜보령발전본부,3,2022-10-01 01:30,TSP,2.23
한국중부발전㈜보령발전본부,3,2022-10-01 01:30,SOx,1.75
한국중부발전㈜보령발전본부,3,2022-10-01 01:30,NOx,3.64
한국중부발전㈜보령발전본부,3,2022-10-01 01:30,O₂,4.64
한국중부발전㈜보령발전본부,3,2022-10-01 01:30,FL1,857345.0
한국중부발전㈜보령발전본부,3,2022-10-01 01:30,TMP,88.78
한국중부발전㈜보령발전본부,3,2022-10-01 02:00,TSP,2.16
한국중부발전㈜보령발전본부,3,2022-10-01 02:00,SOx,1.55
한국중부발전㈜보령발전본부,3,2022-10-01 02:00,NOx,3.79
한국중부발전㈜보령발전본부,3,2022-10-01 02:00,O₂,4.61
한국중부발전㈜보령발전본부,3,2022-10-01 02:00,FL1,854102.0
한국중부발전㈜보령발전본부,3,2022-10-01 02:00,TMP,88.8
한국중부발전㈜보령발전본부,3,2022-10-01 02:30,TSP,2.2
한국중부발전㈜보령발전본부,3,2022-10-01 02:30,SOx,1.71
한국중부발전㈜보령발전본부,3,2022-10-01 02:30,NOx,3.59
한국중부발전㈜보령발전본부,3,2022-10-01 02:30,O₂,4.63
