사업장명,배출구,측정일시,"측정
항목",측정값
한국중부발전㈜보령발전본부,3,2020-01-01 00:00,TSP,3.34
한국중부발전㈜보령발전본부,3,2020-01-01 00:00,SOx,1.47
한국중부발전㈜보령발전본부,3,2020-01-01 00:00,NOx,5.46
한국중부발전㈜보령발전본부,3,2020-01-01 00:00,O₂,6.3
한국중부발전㈜보령발전본부,3,2020-01-01 00:00,FL1,682459.0
한국중부발전㈜보령발전본부,3,2020-01-01 00:00,TMP,83.46
한국중부발전㈜보령발전본부,3,2020-01-01 00:30,TSP,3.28
한국중부발전㈜보령발전본부,3,2020-01-01 00:30,SOx,1.7
한국중부발전㈜보령발전본부,3,2020-01-01 00:30,NOx,6.04
한국중부발전㈜보령발전본부,3,2020-01-01 00:30,O₂,6.05
한국중부발전㈜보령발전본부,3,2020-01-01 00:30,FL1,702735.0
한국중부발전㈜보령발전본부,3,2020-01-01 00:30,TMP,84.07
한국중부발전㈜보령발전본부,3,2020-01-01 01:00,TSP,3.09
한국중부발전㈜보령발전본부,3,2020-01-01 01:00,SOx,2.19
한국중부발전㈜보령발전본부,3,2020-01-01 01:00,NOx,5.88
한국중부발전㈜보령발전본부,3,2020-01-01 01:00,O₂,5.93
한국중부발전㈜보령발전본부,3,2020-01-01 01:00,FL1,711915.0
한국중부발전㈜보령발전본부,3,2020-01-01 01:00,TMP,84.52
한국중부발전㈜보령발전본부,3,2020-01-01 01:30,TSP,3.02
한국중부발전㈜보령발전본부,3,2020-01-01 01:30,SOx,1.7
한국중부발전㈜보령발전본부,3,2020-01-01 01:30,NOx,5.53
한국중부발전㈜보령발전본부,3,2020-01-01 01:30,O₂,5.85
한국중부발전㈜보령발전본부,3,2020-01-01 01:30,FL1,714321.0
한국중부발전㈜보령발전본부,3,2020-01-01 01:30,TMP,84.94
한국중부발전㈜보령발전본부,3,2020-01-01 02:00,TSP,3.06
한국중부발전㈜보령발전본부,3,2020-01-01 02:00,SOx,1.56
한국중부발전㈜보령발전본부,3,2020-01-01 02:00,NOx,5.73
한국중부발전㈜보령발전본부,3,2020-01-01 02:00,O₂,5.84
한국중부발전㈜보령발전본부,3,2020-01-01 02:00,FL1,713918.0
한국중부발전㈜보령발전본부,3,2020-01-01 02:00,TMP,85.16
한국중부발전㈜보령발전본부,3,2020-01-01 02:30,TSP,3.01
한국중부발전㈜보령발전본부,3,2020-01-01 02:30,SOx,1.54
한국중부발전㈜보령발전본부,3,2020-01-01 02:30,NOx,5.91
한국중부발전㈜보령발전본부,3,2020-01-01 02:30,O₂,5.79
한국중부발전㈜보령발전본부,3,2020-01-01 02:30,FL1,717277.0
한국중부발전㈜보령발전본부,3,2020-01-01 02:30,TMP,85.28
한국중부발전㈜보령발전본부,3,2020-01-01 03:00,TSP,2.96
한국중부발전㈜보령발전본부,3,2020-01-01 03:00,SOx,1.74
한국중부발전㈜보령발전본부,3,2020-01-01 03:00,NOx,5.89
한국중부발전㈜보령발전본부,3,2020-01-01 03:00,O₂,5.79
한국중부발전㈜보령발전본부,3,2020-01-01 03:00,FL1,710311.0
한국중부발전㈜보령발전본부,3,2020-01-01 03:00,TMP,85.51
한국중부발전㈜보령발전본부,3,2020-01-01 03:30,TSP,2.96
한국중부발전㈜보령발전본부,3,2020-01-01 03:30,SOx,1.92
한국중부발전㈜보령발전본부,3,2020-01-01 03:30,NOx,5.7
한국중부발전㈜보령발전본부,3,2020-01-01 03:30,O₂,5.78
한국중부발전㈜보령발전본부,3,2020-01-01 03:30,FL1,706314.0
한국중부발전㈜보령발전본부,3,2020-01-01 03:30,TMP,85.61
한국중부발전㈜보령발전본부,3,2020-01-01 04:00,TSP,2.93
한국중부발전㈜보령발전본부,3,2020-01-01 04:00,SOx,2.03
한국중부발전㈜보령발전본부,3,2020-01-01 04:00,NOx,5.53
한국중부발전㈜보령발전본부,3,2020-01-01 04:00,O₂,5.75
한국중부발전㈜보령발전본부,3,2020-01-01 04:00,FL1,722270.0
한국중부발전㈜보령발전본부,3,2020-01-01 04:00,TMP,85.78
한국중부발전㈜보령발전본부,3,2020-01-01 04:30,TSP,2.89
한국중부발전㈜보령발전본부,3,2020-01-01 04:30,SOx,1.67
한국중부발전㈜보령발전본부,3,2020-01-01 04:30,NOx,5.41
한국중부발전㈜보령발전본부,3,2020-01-01 04:30,O₂,5.74
한국중부발전㈜보령발전본부,3,2020-01-01 04:30,FL1,716008.0
한국중부발전㈜보령발전본부,3,2020-01-01 04:30,TMP,85.72
한국중부발전㈜보령발전본부,3,2020-01-01 05:00,TSP,2.87
한국중부발전㈜보령발전본부,3,2020-01-01 05:00,SOx,1.93
한국중부발전㈜보령발전본부,3,2020-01-01 05:00,NOx,5.19
한국중부발전㈜보령발전본부,3,2020-01-01 05:00,O₂,5.69
한국중부발전㈜보령발전본부,3,2020-01-01 05:00,FL1,724445.0
한국중부발전㈜보령발전본부,3,2020-01-01 05:00,TMP,85.68
한국중부발전㈜보령발전본부,3,2020-01-01 05:30,TSP,2.83
한국중부발전㈜보령발전본부,3,2020-01-01 05:30,SOx,2.56
한국중부발전㈜보령발전본부,3,2020-01-01 05:30,NOx,5.05
한국중부발전㈜보령발전본부,3,2020-01-01 05:30,O₂,5.72
한국중부발전㈜보령발전본부,3,2020-01-01 05:30,FL1,716577.0
한국중부발전㈜보령발전본부,3,2020-01-01 05:30,TMP,85.7
한국중부발전㈜보령발전본부,3,2020-01-01 06:00,TSP,2.83
한국중부발전㈜보령발전본부,3,2020-01-01 06:00,SOx,2.4
한국중부발전㈜보령발전본부,3,2020-01-01 06:00,NOx,4.92
한국중부발전㈜보령발전본부,3,2020-01-01 06:00,O₂,5.68
한국중부발전㈜보령발전본부,3,2020-01-01 06:00,FL1,721311.0
한국중부발전㈜보령발전본부,3,2020-01-01 06:00,TMP,85.62
한국중부발전㈜보령발전본부,3,2020-01-01 06:30,TSP,2.84
한국중부발전㈜보령발전본부,3,2020-01-01 06:30,SOx,2.25
