사업장명,배출구,측정일시,"측정
항목",측정값
한국중부발전㈜보령발전본부,3,2022-08-01 00:00,TSP,2.08
한국중부발전㈜보령발전본부,3,2022-08-01 00:00,SOx,5.14
한국중부발전㈜보령발전본부,3,2022-08-01 00:00,NOx,1.04
한국중부발전㈜보령발전본부,3,2022-08-01 00:00,O₂,4.53
한국중부발전㈜보령발전본부,3,2022-08-01 00:00,FL1,841053.0
한국중부발전㈜보령발전본부,3,2022-08-01 00:00,TMP,93.07
한국중부발전㈜보령발전본부,3,2022-08-01 00:30,TSP,2.12
한국중부발전㈜보령발전본부,3,2022-08-01 00:30,SOx,4.44
한국중부발전㈜보령발전본부,3,2022-08-01 00:30,NOx,1.05
한국중부발전㈜보령발전본부,3,2022-08-01 00:30,O₂,4.83
한국중부발전㈜보령발전본부,3,2022-08-01 00:30,FL1,830450.0
한국중부발전㈜보령발전본부,3,2022-08-01 00:30,TMP,92.19
한국중부발전㈜보령발전본부,3,2022-08-01 01:00,TSP,2.23
한국중부발전㈜보령발전본부,3,2022-08-01 01:00,SOx,4.05
한국중부발전㈜보령발전본부,3,2022-08-01 01:00,NOx,0.58
한국중부발전㈜보령발전본부,3,2022-08-01 01:00,O₂,4.78
한국중부발전㈜보령발전본부,3,2022-08-01 01:00,FL1,829595.0
한국중부발전㈜보령발전본부,3,2022-08-01 01:00,TMP,91.32
한국중부발전㈜보령발전본부,3,2022-08-01 01:30,TSP,2.43
한국중부발전㈜보령발전본부,3,2022-08-01 01:30,SOx,4.1
한국중부발전㈜보령발전본부,3,2022-08-01 01:30,NOx,0.7
한국중부발전㈜보령발전본부,3,2022-08-01 01:30,O₂,4.83
한국중부발전㈜보령발전본부,3,2022-08-01 01:30,FL1,824781.0
한국중부발전㈜보령발전본부,3,2022-08-01 01:30,TMP,91.11
한국중부발전㈜보령발전본부,3,2022-08-01 02:00,TSP,3.08
한국중부발전㈜보령발전본부,3,2022-08-01 02:00,SOx,4.39
한국중부발전㈜보령발전본부,3,2022-08-01 02:00,NOx,0.79
한국중부발전㈜보령발전본부,3,2022-08-01 02:00,O₂,4.86
한국중부발전㈜보령발전본부,3,2022-08-01 02:00,FL1,819503.0
한국중부발전㈜보령발전본부,3,2022-08-01 02:00,TMP,90.86
한국중부발전㈜보령발전본부,3,2022-08-01 02:30,TSP,4.18
한국중부발전㈜보령발전본부,3,2022-08-01 02:30,SOx,4.29
한국중부발전㈜보령발전본부,3,2022-08-01 02:30,NOx,0.67
한국중부발전㈜보령발전본부,3,2022-08-01 02:30,O₂,4.87
한국중부발전㈜보령발전본부,3,2022-08-01 02:30,FL1,815162.0
한국중부발전㈜보령발전본부,3,2022-08-01 02:30,TMP,90.51
한국중부발전㈜보령발전본부,3,2022-08-01 03:00,TSP,2.83
한국중부발전㈜보령발전본부,3,2022-08-01 03:00,SOx,4.18
한국중부발전㈜보령발전본부,3,2022-08-01 03:00,NOx,0.4
한국중부발전㈜보령발전본부,3,2022-08-01 03:00,O₂,4.9
한국중부발전㈜보령발전본부,3,2022-08-01 03:00,FL1,825218.0
한국중부발전㈜보령발전본부,3,2022-08-01 03:00,TMP,90.33
한국중부발전㈜보령발전본부,3,2022-08-01 03:30,TSP,2.62
한국중부발전㈜보령발전본부,3,2022-08-01 03:30,SOx,4.38
한국중부발전㈜보령발전본부,3,2022-08-01 03:30,NOx,0.32
한국중부발전㈜보령발전본부,3,2022-08-01 03:30,O₂,4.89
한국중부발전㈜보령발전본부,3,2022-08-01 03:30,FL1,821899.0
한국중부발전㈜보령발전본부,3,2022-08-01 03:30,TMP,90.41
한국중부발전㈜보령발전본부,3,2022-08-01 04:00,TSP,2.72
